,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
2465,Nate Wolters,PG,22,MIL,58,31,1309,6.8,15.5,0.4370000000000001,0.7,2.5,0.29,6.1,13.1,0.465,2.4,3.6,0.6559999999999999,1.3,4.6,6.0,7.5,1.4,0.6,2.3,2.7,16.7,105.0,114.0,12.7,0.486,0.159,0.231,2.8,10.5,6.5,23.3,1.4,0.9,11.7,16.8,0.9,0.2,1.2,0.043,-1.4,-2.1,-3.4,-0.5,2014
2467,Brandan Wright,C,26,DAL,58,0,1077,10.7,15.8,0.677,0.0,0.0,0.0,10.7,15.8,0.677,3.7,5.1,0.726,4.9,6.8,11.6,1.5,1.5,2.6,1.7,4.5,25.0,135.0,107.0,23.5,0.695,0.0,0.32,11.0,15.1,13.1,4.7,1.5,4.2,8.5,17.4,4.1,1.0,5.1,0.227,3.1,0.6,3.6,1.5,2014
2469,Dorell Wright,SF,28,POR,68,13,984,5.7,15.3,0.374,3.5,10.4,0.342,2.2,4.9,0.442,2.7,3.5,0.754,1.5,8.3,9.8,3.3,1.2,0.8,2.0,3.2,17.6,108.0,107.0,11.9,0.524,0.68,0.232,3.2,17.5,10.5,9.4,1.2,1.1,10.6,16.2,0.9,1.0,1.9,0.091,-0.1,-0.3,-0.4,0.4,2014
2470,Tony Wroten,PG,20,PHI,72,16,1765,9.5,22.2,0.4270000000000001,1.1,5.2,0.213,8.4,17.0,0.4920000000000001,5.7,8.9,0.6409999999999999,1.9,4.4,6.3,6.0,2.1,0.4,5.6,4.1,25.8,92.0,111.0,12.9,0.493,0.233,0.403,4.1,10.1,7.0,20.9,2.1,0.7,17.7,27.7,-1.8,0.9,-0.9,-0.025,-2.3,-2.3,-4.6,-1.2,2014
2471,Nick Young,SG,28,LAL,64,9,1810,10.4,23.9,0.435,3.6,9.4,0.386,6.8,14.5,0.468,6.3,7.7,0.825,0.8,3.7,4.5,2.6,1.2,0.3,2.6,4.2,30.7,107.0,114.0,16.0,0.564,0.394,0.321,1.7,8.1,4.9,9.0,1.2,0.5,8.6,26.8,2.3,0.3,2.5,0.067,1.7,-3.6,-1.9,0.0,2014
2472,Thaddeus Young,PF,25,PHI,79,78,2718,10.4,22.9,0.454,1.6,5.2,0.308,8.8,17.7,0.496,2.9,4.1,0.7120000000000001,3.0,5.5,8.5,3.2,3.0,0.6,2.9,3.8,25.2,101.0,108.0,16.6,0.512,0.228,0.17800000000000002,6.3,12.8,9.5,11.8,3.0,1.1,10.7,24.1,1.2,2.3,3.5,0.062,0.2,-0.4,-0.2,1.2,2014
2473,Cody Zeller,C,21,CHA,82,3,1416,6.3,14.8,0.426,0.0,0.0,0.0,6.3,14.8,0.4270000000000001,5.4,7.3,0.73,4.3,8.6,12.9,3.4,1.5,1.5,3.2,6.2,18.0,101.0,102.0,13.1,0.498,0.002,0.495,9.4,18.8,14.1,10.4,1.5,2.3,15.0,18.9,0.4,2.2,2.6,0.09,-3.2,1.8,-1.3,0.2,2014
2474,Tyler Zeller,C,24,CLE,70,9,1049,7.7,14.3,0.5379999999999999,0.0,0.0,0.0,7.7,14.2,0.54,4.3,5.9,0.7190000000000001,5.1,8.8,13.9,1.8,0.9,1.9,2.9,6.7,19.6,112.0,107.0,15.4,0.581,0.003,0.417,10.8,19.6,15.1,5.6,0.9,3.0,14.9,17.1,1.5,1.1,2.6,0.12,-1.9,0.2,-1.7,0.1,2014
2477,Arron Afflalo,SF,27,ORL,64,64,2307,9.0,20.4,0.439,1.6,5.4,0.3,7.3,15.0,0.489,4.3,5.0,0.857,0.7,4.7,5.4,4.7,0.9,0.2,3.1,3.1,23.9,102.0,112.0,13.0,0.527,0.265,0.246,1.4,10.3,5.8,14.6,0.9,0.4,12.1,22.5,1.5,0.5,2.0,0.042,-0.3,-2.0,-2.3,-0.2,2013
2480,LaMarcus Aldridge,PF,27,POR,74,74,2790,12.0,24.8,0.484,0.0,0.3,0.14300000000000002,12.0,24.6,0.488,5.3,6.6,0.81,3.3,9.3,12.6,3.6,1.2,1.7,2.7,3.5,29.4,108.0,107.0,20.4,0.53,0.011,0.264,7.2,20.9,14.0,13.0,1.2,2.5,8.9,26.5,4.8,2.3,7.2,0.124,0.3,0.5,0.8,2.0,2013
2481,Lavoy Allen,C,23,PHI,79,37,1669,6.5,14.3,0.454,0.0,0.0,0.0,6.5,14.3,0.455,1.4,1.9,0.7170000000000001,5.0,7.5,12.5,2.3,0.8,1.7,1.7,5.7,14.4,103.0,106.0,11.5,0.474,0.002,0.132,10.5,16.5,13.4,6.7,0.8,2.6,10.3,14.8,0.9,1.6,2.5,0.07200000000000001,-3.2,0.6,-2.6,-0.3,2013
2482,Ray Allen*,SG,37,MIA,79,0,2035,7.6,16.9,0.449,3.6,8.6,0.419,4.0,8.3,0.48,3.6,4.1,0.8859999999999999,1.0,4.6,5.6,3.5,1.7,0.4,2.7,3.4,22.5,112.0,107.0,14.7,0.599,0.51,0.243,2.6,10.1,6.6,10.2,1.7,0.6,12.5,19.3,3.4,1.9,5.4,0.126,1.7,-1.5,0.2,1.1,2013
2483,Tony Allen,SG,31,MEM,79,79,2109,7.3,16.4,0.445,0.1,0.6,0.125,7.2,15.8,0.458,3.4,4.8,0.7170000000000001,3.1,6.2,9.3,2.5,3.1,1.1,2.4,5.4,18.1,102.0,98.0,13.2,0.489,0.038,0.293,6.6,13.8,10.2,7.6,3.1,1.7,11.5,17.8,1.0,4.1,5.1,0.115,-1.6,2.9,1.3,1.8,2013
2484,Al-Farouq Aminu,SF,22,NOH,76,71,2066,5.9,12.4,0.475,0.1,0.5,0.211,5.8,11.9,0.486,2.7,3.6,0.737,3.6,11.7,15.4,2.7,2.4,1.3,3.0,4.0,14.6,101.0,105.0,13.7,0.519,0.04,0.289,7.9,26.2,16.9,7.8,2.4,2.1,17.8,14.6,0.7,2.4,3.1,0.073,-2.0,2.4,0.4,1.3,2013
2487,Alan Anderson,SF,30,TOR,65,2,1495,8.4,21.9,0.383,3.4,10.1,0.333,5.0,11.8,0.426,4.5,5.2,0.857,1.2,4.0,5.3,3.7,1.7,0.2,2.8,4.7,24.6,101.0,110.0,12.6,0.509,0.463,0.239,2.7,9.2,5.9,11.7,1.7,0.4,10.5,23.6,0.8,0.8,1.6,0.052000000000000005,0.4,-2.4,-2.0,0.0,2013
2489,Ryan Anderson,PF,24,NOH,81,22,2503,10.2,24.2,0.423,4.6,12.1,0.382,5.6,12.1,0.464,3.3,3.9,0.8440000000000001,4.1,7.1,11.2,2.1,0.9,0.7,2.1,3.9,28.4,114.0,112.0,18.1,0.5479999999999999,0.5,0.161,8.9,15.9,12.4,6.9,0.9,1.0,7.5,24.0,5.7,0.8,6.5,0.125,4.1,-2.9,1.3,2.1,2013
2490,Carmelo Anthony,PF,28,NYK,67,67,2482,14.4,32.1,0.449,3.4,8.9,0.379,11.0,23.2,0.476,9.2,11.0,0.83,2.9,7.0,9.9,3.7,1.1,0.7,3.8,4.4,41.4,112.0,108.0,24.8,0.56,0.278,0.344,6.1,15.9,10.8,14.1,1.1,1.1,9.3,35.6,7.5,2.0,9.5,0.184,4.7,-2.3,2.4,2.8,2013
2491,Joel Anthony,C,30,MIA,62,3,566,3.3,6.4,0.515,0.0,0.0,0.0,3.3,6.4,0.515,1.6,2.6,0.607,4.2,6.5,10.8,1.2,1.2,3.9,2.1,4.6,8.1,108.0,103.0,10.4,0.542,0.0,0.412,10.4,14.4,12.5,3.1,1.2,6.1,21.5,8.6,0.4,0.8,1.2,0.1,-3.0,2.7,-0.3,0.2,2013
2493,Darrell Arthur,PF,24,MEM,59,3,970,9.1,20.1,0.451,0.3,1.0,0.278,8.8,19.1,0.46,1.8,2.6,0.7170000000000001,3.8,5.7,9.5,1.8,1.3,1.8,2.4,7.1,20.3,99.0,102.0,11.8,0.477,0.05,0.128,8.1,12.5,10.3,5.9,1.3,2.8,10.2,20.1,0.2,1.5,1.7,0.084,-2.9,0.5,-2.4,-0.1,2013
2494,Omer Asik,C,26,HOU,82,82,2464,6.7,12.4,0.541,0.0,0.0,0.0,6.7,12.4,0.542,3.4,6.1,0.562,5.6,13.8,19.4,1.5,0.9,1.8,3.5,4.5,16.9,105.0,103.0,14.9,0.5579999999999999,0.002,0.487,12.8,31.0,22.0,4.6,0.9,2.7,18.8,16.3,2.0,3.5,5.5,0.108,-2.6,1.3,-1.3,0.5,2013
2495,D.J. Augustin,PG,25,IND,76,5,1226,4.5,12.8,0.35,2.9,8.2,0.353,1.6,4.5,0.34600000000000003,3.6,4.3,0.838,0.9,3.1,4.0,7.4,1.5,0.1,3.0,2.8,15.5,109.0,104.0,11.0,0.527,0.6459999999999999,0.337,1.9,6.3,4.1,21.6,1.5,0.2,16.8,15.1,1.4,1.5,2.8,0.112,-0.4,-1.4,-1.9,0.0,2013
2498,Luke Babbitt,PF,23,POR,62,0,730,6.2,16.8,0.368,4.5,12.8,0.348,1.7,4.0,0.429,0.7,0.9,0.769,1.1,8.8,9.9,2.1,1.0,0.4,1.6,5.9,17.6,102.0,109.0,9.4,0.509,0.7609999999999999,0.056,2.4,19.7,10.9,6.2,1.0,0.5,8.4,16.4,0.3,0.4,0.7,0.047,-1.2,-2.3,-3.6,-0.3,2013
2500,J.J. Barea,PG,28,MIN,74,2,1713,9.5,22.9,0.417,2.9,8.5,0.34600000000000003,6.6,14.4,0.458,3.2,4.0,0.784,1.0,5.2,6.2,8.9,1.0,0.0,4.4,4.0,25.2,101.0,109.0,14.1,0.51,0.369,0.177,2.2,11.9,6.9,30.6,1.0,0.0,15.1,25.1,0.8,1.0,1.9,0.053,1.1,-2.1,-1.0,0.4,2013
2502,Harrison Barnes,SF,20,GSW,81,81,2058,6.8,15.5,0.439,1.3,3.6,0.359,5.5,11.9,0.464,3.6,4.7,0.758,1.3,6.9,8.2,2.4,1.3,0.3,2.5,3.5,18.5,102.0,107.0,11.0,0.526,0.231,0.303,2.9,14.5,8.9,7.3,1.3,0.5,12.4,17.7,0.9,1.9,2.8,0.065,-2.1,-0.3,-2.4,-0.2,2013
2503,Matt Barnes,SF,32,LAC,80,4,2058,8.0,17.3,0.462,2.8,8.3,0.342,5.1,9.0,0.574,2.2,3.0,0.7440000000000001,2.8,6.5,9.4,3.1,2.1,1.6,2.3,6.0,21.0,113.0,103.0,15.5,0.5660000000000001,0.481,0.173,6.5,14.5,10.6,9.2,2.1,2.6,11.0,18.1,3.5,2.8,6.3,0.146,2.2,1.1,3.4,2.8,2013
2505,Will Barton,SG,22,POR,73,5,894,6.9,18.2,0.382,0.5,3.8,0.138,6.4,14.3,0.447,2.9,3.8,0.769,2.1,6.4,8.5,3.4,2.0,0.5,3.5,3.3,17.3,87.0,109.0,9.1,0.4370000000000001,0.21,0.21,4.6,14.3,9.4,10.4,2.0,0.8,15.1,20.4,-1.1,0.6,-0.5,-0.028,-4.8,-0.9,-5.7,-0.8,2013
2506,Brandon Bass,PF,27,BOS,81,69,2239,6.7,13.8,0.486,0.0,0.0,0.0,6.7,13.7,0.487,3.0,3.5,0.86,3.0,6.9,9.9,2.0,1.0,1.5,1.9,4.4,16.4,107.0,104.0,12.3,0.535,0.003,0.255,7.0,15.2,11.2,6.0,1.0,2.3,10.9,15.5,2.0,2.7,4.7,0.101,-2.3,1.1,-1.2,0.4,2013
2507,Shane Battier,SF,34,MIA,72,20,1786,4.5,10.7,0.42,4.0,9.4,0.43,0.5,1.4,0.348,0.9,1.1,0.8420000000000001,1.1,3.8,4.9,2.1,1.2,1.6,1.0,4.4,14.0,122.0,107.0,10.7,0.623,0.873,0.105,2.7,8.4,5.7,5.7,1.2,2.5,8.2,11.0,2.8,1.6,4.4,0.119,2.0,0.0,2.0,1.8,2013
2508,Nicolas Batum,SF,24,POR,73,73,2807,6.6,15.6,0.423,3.1,8.3,0.3720000000000001,3.5,7.3,0.481,3.3,3.9,0.848,1.8,5.9,7.7,6.7,1.7,1.6,3.6,2.6,19.6,109.0,109.0,15.7,0.5660000000000001,0.5329999999999999,0.252,4.0,13.2,8.5,20.3,1.7,2.2,17.0,18.2,3.8,1.9,5.8,0.099,2.3,1.1,3.4,3.8,2013
2509,Jerryd Bayless,PG,24,MEM,80,4,1765,8.0,19.1,0.419,2.2,6.2,0.353,5.8,12.9,0.45,3.1,3.8,0.836,0.7,4.7,5.4,8.1,1.8,0.5,3.7,5.2,21.3,104.0,103.0,13.5,0.514,0.324,0.196,1.4,10.5,5.9,24.9,1.8,0.8,15.1,20.8,1.5,2.5,4.0,0.108,0.1,-0.2,-0.2,0.8,2013
2511,Kent Bazemore,SG,23,GSW,61,0,267,8.2,22.1,0.371,1.9,6.5,0.294,6.3,15.6,0.402,5.1,8.4,0.614,1.0,3.2,4.2,4.2,3.2,0.8,3.4,5.1,23.4,91.0,104.0,11.3,0.454,0.293,0.379,2.1,6.8,4.5,13.1,3.2,1.2,11.7,25.7,-0.3,0.3,0.1,0.014,-3.4,-1.5,-4.9,-0.2,2013
2513,Michael Beasley,SF,24,PHO,75,20,1554,10.2,25.3,0.405,1.5,4.8,0.313,8.8,20.6,0.426,3.1,4.2,0.746,1.7,7.6,9.3,3.7,1.0,1.1,4.8,3.5,25.1,87.0,109.0,10.8,0.462,0.188,0.16399999999999998,3.7,17.2,10.3,12.5,1.0,1.6,14.9,27.6,-2.5,1.0,-1.5,-0.047,-4.4,-1.7,-6.1,-1.6,2013
2515,Marco Belinelli,SG,26,CHI,73,27,1882,6.9,17.4,0.395,2.3,6.3,0.35700000000000004,4.6,11.1,0.416,4.0,4.8,0.8390000000000001,0.4,3.6,4.0,4.2,1.3,0.2,2.3,4.0,20.0,104.0,107.0,10.4,0.513,0.362,0.275,0.8,7.8,4.3,12.9,1.3,0.2,10.7,18.7,1.3,1.6,3.0,0.076,-1.1,-1.6,-2.7,-0.3,2013
2519,Bismack Biyombo,C,20,CHA,80,65,2186,3.7,8.3,0.451,0.0,0.0,0.0,3.7,8.3,0.451,1.8,3.4,0.521,4.7,9.3,14.0,0.8,0.7,3.4,2.0,4.7,9.3,98.0,109.0,10.1,0.472,0.0,0.41,9.9,20.9,15.2,2.5,0.7,5.3,16.7,10.2,0.1,1.3,1.4,0.031,-4.4,1.2,-3.2,-0.7,2013
2520,DeJuan Blair,PF,23,SAS,61,16,851,8.5,16.2,0.524,0.0,0.1,0.0,8.5,16.2,0.526,2.6,4.2,0.629,4.0,9.8,13.8,2.7,2.2,0.6,2.9,6.7,19.6,104.0,99.0,14.6,0.5429999999999999,0.004,0.258,9.5,21.1,15.6,8.3,2.2,0.9,14.0,19.0,0.7,1.5,2.2,0.126,-2.0,1.3,-0.8,0.3,2013
2522,Andray Blatche,C,26,BRK,82,8,1555,12.0,23.5,0.512,0.1,0.8,0.136,11.9,22.7,0.524,5.1,7.5,0.685,5.6,8.9,14.5,3.0,3.0,1.9,4.3,5.7,29.3,107.0,101.0,21.9,0.547,0.033,0.32,12.2,19.6,15.8,10.5,3.0,2.7,13.8,26.5,2.4,2.5,4.9,0.153,0.7,1.6,2.3,1.7,2013
2523,Eric Bledsoe,PG,23,LAC,76,12,1553,8.6,19.3,0.445,1.1,2.6,0.397,7.5,16.6,0.453,3.6,4.5,0.7909999999999999,2.6,5.0,7.6,7.9,3.7,1.9,4.6,3.8,21.8,102.0,101.0,17.5,0.513,0.13699999999999998,0.236,6.1,11.1,8.6,23.5,3.7,3.0,17.9,22.5,1.1,2.6,3.7,0.115,0.0,2.7,2.7,1.9,2013
2524,Keith Bogans,SG,32,BRK,74,23,1408,4.1,10.9,0.38,3.2,9.4,0.343,0.9,1.5,0.615,0.4,0.7,0.647,0.6,4.0,4.6,2.9,1.1,0.2,1.9,4.1,11.9,105.0,110.0,6.7,0.5329999999999999,0.863,0.06,1.3,8.8,5.0,8.1,1.1,0.2,14.4,11.2,0.7,0.7,1.4,0.047,-0.4,-0.9,-1.3,0.3,2013
2526,Matt Bonner,PF,32,SAS,68,4,909,6.3,12.9,0.487,3.0,6.7,0.442,3.3,6.2,0.536,0.6,0.8,0.733,1.4,5.8,7.2,2.0,1.0,1.1,0.9,4.8,16.1,119.0,104.0,11.8,0.609,0.522,0.065,3.4,12.5,8.2,5.8,1.0,1.5,6.3,12.8,1.4,1.1,2.5,0.133,0.4,0.0,0.5,0.6,2013
2528,Carlos Boozer,PF,31,CHI,79,79,2546,11.5,24.1,0.477,0.0,0.0,0.0,11.5,24.0,0.478,4.1,5.6,0.731,3.7,12.6,16.3,3.8,1.4,0.6,3.7,5.0,27.0,101.0,100.0,17.1,0.51,0.002,0.232,7.8,27.2,17.4,13.4,1.4,0.8,12.3,25.8,1.4,4.3,5.7,0.108,-1.5,0.9,-0.6,0.9,2013
2529,Chris Bosh,C,28,MIA,74,74,2454,10.5,19.6,0.535,0.5,1.6,0.284,10.0,18.0,0.557,5.2,6.5,0.7979999999999999,2.8,8.0,10.8,2.7,1.4,2.2,2.8,3.6,26.6,114.0,103.0,20.0,0.5920000000000001,0.08199999999999999,0.333,7.0,17.6,12.6,8.4,1.4,3.4,11.0,22.7,5.6,3.4,9.0,0.175,0.6,0.6,1.2,2.0,2013
2531,Elton Brand,C,33,DAL,72,18,1527,7.6,16.0,0.473,0.0,0.0,0.0,7.6,15.9,0.474,2.2,3.1,0.71,4.3,10.0,14.4,2.3,1.7,3.0,1.9,6.4,17.3,105.0,102.0,15.2,0.499,0.002,0.195,9.7,21.5,15.7,7.1,1.7,4.6,9.9,17.2,1.2,2.2,3.4,0.107,-2.1,2.5,0.4,0.9,2013
2532,Corey Brewer,SF,26,DEN,82,2,2003,9.5,22.3,0.425,2.3,7.7,0.29600000000000004,7.2,14.5,0.493,3.8,5.4,0.69,1.4,4.5,5.9,3.1,3.0,0.6,2.6,3.9,25.0,104.0,105.0,14.7,0.506,0.348,0.245,3.1,9.9,6.6,9.5,3.0,0.9,9.4,23.4,1.7,2.2,3.9,0.093,0.7,-0.4,0.3,1.1,2013
2533,Ronnie Brewer,SF,27,TOT,60,34,853,4.4,12.3,0.354,1.4,4.7,0.303,2.9,7.6,0.385,1.0,2.4,0.41,2.6,6.1,8.7,3.1,2.7,0.4,1.1,2.1,11.1,99.0,105.0,10.0,0.416,0.384,0.197,5.7,13.5,9.6,8.6,2.7,0.6,7.7,12.7,0.1,1.0,1.1,0.06,-1.8,1.0,-0.8,0.3,2013
2535,MarShon Brooks,SG,24,BRK,73,2,912,9.2,19.9,0.463,0.9,3.3,0.273,8.3,16.6,0.5,4.1,5.6,0.7340000000000001,1.9,4.3,6.2,4.5,2.0,0.9,4.1,5.5,23.4,101.0,107.0,13.5,0.523,0.16399999999999998,0.281,4.1,9.4,6.7,14.6,2.0,1.3,15.5,22.5,0.5,0.8,1.3,0.068,-1.4,-0.8,-2.2,0.0,2013
2537,Shannon Brown,SG,27,PHO,59,22,1402,8.8,20.9,0.42,1.4,5.2,0.277,7.4,15.8,0.467,3.6,4.6,0.784,1.6,3.8,5.5,4.0,2.2,0.5,2.7,3.4,22.6,99.0,110.0,13.1,0.493,0.247,0.219,3.5,8.7,6.0,12.8,2.2,0.8,10.6,22.2,0.4,0.8,1.2,0.041,-0.9,-1.3,-2.1,0.0,2013
2538,Kobe Bryant,SG,34,LAL,78,78,3013,12.5,26.9,0.463,2.2,6.9,0.324,10.2,20.0,0.51,8.9,10.6,0.8390000000000001,1.1,6.2,7.3,7.9,1.8,0.4,4.8,2.9,36.0,112.0,107.0,23.0,0.57,0.255,0.392,2.5,13.1,7.9,29.7,1.8,0.6,13.3,31.9,8.4,2.6,10.9,0.174,5.2,-0.5,4.7,5.1,2013
2540,Alec Burks,SG,21,UTA,64,0,1137,7.6,18.0,0.42,1.5,4.3,0.359,6.0,13.7,0.439,4.3,6.0,0.713,1.7,5.0,6.7,4.3,1.6,0.6,3.4,5.3,20.9,100.0,109.0,11.5,0.507,0.237,0.332,3.8,11.2,7.5,13.0,1.6,0.9,14.3,20.7,0.3,0.7,1.0,0.044,-1.4,-1.3,-2.7,-0.2,2013
2541,Caron Butler,SF,32,LAC,78,78,1879,8.5,20.2,0.424,3.6,9.2,0.388,5.0,10.9,0.454,2.1,2.5,0.833,1.1,5.1,6.3,2.2,1.4,0.3,2.0,3.9,22.8,107.0,107.0,12.4,0.535,0.458,0.125,2.6,11.4,7.1,6.5,1.4,0.5,8.7,20.2,1.9,1.6,3.6,0.091,0.3,-1.9,-1.6,0.2,2013
2542,Jimmy Butler,SF,23,CHI,82,20,2134,6.0,12.9,0.467,1.0,2.6,0.381,5.0,10.2,0.489,4.7,5.9,0.8029999999999999,3.4,4.8,8.3,2.9,2.0,0.8,1.6,2.4,17.7,121.0,104.0,15.2,0.574,0.205,0.455,7.2,10.4,8.8,8.6,2.0,1.1,9.2,14.6,4.4,2.6,7.0,0.158,0.9,1.0,1.9,2.1,2013
2543,Will Bynum,PG,30,DET,65,0,1219,11.0,23.4,0.469,1.0,3.3,0.316,9.9,20.1,0.494,4.6,5.7,0.809,1.2,3.0,4.2,10.0,2.0,0.2,5.4,5.5,27.6,103.0,111.0,16.6,0.532,0.141,0.243,2.6,6.6,4.6,34.8,2.0,0.3,17.3,27.0,1.2,0.5,1.7,0.067,0.8,-3.2,-2.4,-0.1,2013
2544,Jose Calderon,PG,31,TOT,73,58,2160,7.7,15.6,0.491,3.2,6.9,0.461,4.5,8.7,0.516,1.8,2.0,0.9,0.5,3.8,4.3,12.7,1.4,0.2,3.1,2.4,20.3,124.0,111.0,18.8,0.616,0.444,0.126,1.1,8.6,4.8,39.8,1.4,0.3,15.8,17.0,6.6,0.9,7.4,0.165,3.7,-3.3,0.4,1.3,2013
2546,DeMarre Carroll,SF,26,UTA,66,12,1111,7.1,15.4,0.46,1.0,3.3,0.28600000000000003,6.1,12.1,0.508,3.6,4.7,0.765,4.1,4.8,8.9,2.9,2.8,1.1,1.6,5.7,18.7,115.0,106.0,15.5,0.535,0.21600000000000005,0.302,9.1,10.8,9.9,8.7,2.8,1.7,8.5,16.4,2.0,1.1,3.1,0.134,1.4,0.7,2.0,1.1,2013
2548,Vince Carter,SF,36,DAL,81,3,2093,9.1,20.8,0.435,4.0,9.7,0.406,5.1,11.1,0.461,4.4,5.4,0.816,1.4,6.7,8.1,4.7,1.8,1.1,2.6,5.5,26.5,111.0,106.0,17.8,0.5710000000000001,0.467,0.261,3.1,14.4,8.9,15.0,1.8,1.6,10.0,23.1,3.9,2.0,6.0,0.13699999999999998,3.3,-0.4,2.9,2.6,2013
2550,Mario Chalmers,PG,26,MIA,77,77,2068,5.8,13.5,0.429,3.1,7.7,0.409,2.7,5.8,0.456,2.3,2.9,0.795,0.5,3.9,4.4,7.0,3.0,0.3,3.0,5.0,17.1,110.0,104.0,13.3,0.5760000000000001,0.569,0.212,1.2,8.6,5.1,19.4,3.0,0.5,17.1,16.1,2.6,2.5,5.2,0.12,1.3,-0.2,1.1,1.6,2013
2551,Tyson Chandler,C,30,NYK,66,66,2164,6.3,9.9,0.638,0.0,0.0,0.0,6.3,9.9,0.638,4.4,6.4,0.6940000000000001,6.6,10.7,17.4,1.5,1.0,1.9,2.1,4.6,17.0,133.0,104.0,18.9,0.6709999999999999,0.0,0.645,14.1,24.3,19.0,4.5,1.0,3.0,14.5,13.0,6.7,2.6,9.3,0.207,1.7,1.8,3.5,3.0,2013
2554,Earl Clark,PF,25,LAL,59,36,1363,6.3,14.4,0.44,1.3,3.9,0.337,5.0,10.5,0.479,2.0,2.8,0.6970000000000001,3.1,9.1,12.1,2.4,1.3,1.6,2.3,3.8,16.0,103.0,105.0,12.4,0.51,0.269,0.197,6.8,19.1,13.1,7.4,1.3,2.3,12.9,15.7,0.7,1.5,2.3,0.08,-2.0,1.0,-0.9,0.4,2013
2556,Norris Cole,PG,24,MIA,80,4,1590,6.0,14.2,0.421,1.2,3.3,0.35700000000000004,4.8,10.9,0.44,1.7,2.7,0.65,0.6,3.7,4.3,5.5,1.9,0.2,3.5,5.2,14.8,93.0,107.0,7.9,0.483,0.231,0.188,1.5,8.2,5.0,15.2,1.9,0.4,18.4,17.0,-0.8,1.4,0.6,0.019,-3.4,-1.1,-4.5,-1.0,2013
2558,Darren Collison,PG,25,DAL,81,47,2372,7.3,15.6,0.471,1.0,2.9,0.353,6.3,12.7,0.498,5.2,5.9,0.88,0.7,4.0,4.7,8.9,2.2,0.2,3.7,3.0,20.9,111.0,109.0,16.3,0.575,0.188,0.38,1.5,8.7,5.1,26.8,2.2,0.3,17.0,19.6,4.0,1.7,5.6,0.114,1.1,-0.9,0.2,1.3,2013
2559,Nick Collison,C,32,OKC,81,2,1583,5.7,9.6,0.595,0.0,0.1,0.0,5.7,9.5,0.603,1.9,2.5,0.769,4.0,6.8,10.8,3.9,1.7,1.0,2.2,6.4,13.4,123.0,104.0,13.6,0.624,0.014,0.264,9.6,14.2,12.1,11.3,1.7,1.4,17.3,11.5,3.2,2.1,5.2,0.158,1.0,1.4,2.4,1.8,2013
2560,Mike Conley,PG,25,MEM,80,80,2757,8.2,18.5,0.44,2.1,5.8,0.362,6.1,12.7,0.476,4.6,5.6,0.83,0.8,3.6,4.4,9.6,3.4,0.5,3.7,3.4,23.0,111.0,100.0,18.3,0.5489999999999999,0.312,0.3,1.8,7.9,4.8,29.5,3.4,0.7,15.1,21.0,5.1,4.7,9.9,0.172,3.1,1.1,4.1,4.3,2013
2564,DeMarcus Cousins,C,22,SAC,75,74,2289,10.8,23.2,0.465,0.1,0.5,0.182,10.7,22.7,0.471,7.0,9.5,0.738,5.0,11.7,16.7,4.5,2.4,1.2,5.0,6.0,28.7,102.0,106.0,20.2,0.524,0.021,0.408,10.9,27.0,18.7,15.3,2.4,1.9,15.5,28.1,2.0,2.3,4.4,0.092,0.0,1.0,1.0,1.7,2013
2565,Jamal Crawford,SG,32,LAC,76,0,2230,10.5,24.0,0.438,3.5,9.4,0.376,7.0,14.6,0.477,5.1,5.9,0.871,0.5,2.5,3.0,4.6,1.9,0.3,3.4,1.7,29.6,109.0,108.0,16.8,0.5579999999999999,0.39,0.244,1.2,5.6,3.4,14.4,1.9,0.5,11.5,26.0,3.7,1.7,5.4,0.116,2.0,-2.6,-0.6,0.8,2013
2566,Jordan Crawford,SG,24,TOT,70,14,1709,9.2,22.1,0.415,2.5,7.5,0.337,6.7,14.6,0.455,3.9,4.9,0.8109999999999999,1.3,5.0,6.4,6.9,1.2,0.2,4.3,3.2,24.8,98.0,106.0,13.8,0.512,0.339,0.219,2.9,10.9,6.9,23.5,1.2,0.3,15.1,25.3,0.2,1.7,1.9,0.052000000000000005,-0.1,-1.5,-1.6,0.2,2013
2567,Jae Crowder,SF,22,DAL,78,16,1353,5.3,13.8,0.384,2.4,7.2,0.328,2.9,6.6,0.446,1.8,2.8,0.644,1.3,5.7,7.1,3.5,2.4,0.6,1.8,4.8,14.8,99.0,106.0,10.2,0.491,0.523,0.199,2.9,12.3,7.7,10.0,2.4,1.0,10.9,15.1,0.2,1.3,1.5,0.055,-0.9,0.4,-0.5,0.5,2013
2568,Dante Cunningham,PF,25,MIN,80,9,2010,8.1,17.3,0.468,0.0,0.2,0.0,8.1,17.1,0.472,1.7,2.6,0.65,3.7,6.8,10.5,1.7,2.2,1.0,1.4,3.9,17.9,103.0,105.0,13.3,0.485,0.009000000000000001,0.154,7.8,15.6,11.6,5.7,2.2,1.5,7.3,17.2,1.1,2.4,3.5,0.084,-2.1,1.1,-0.9,0.5,2013
